4.210172748011580666e+02 3.527108479063846289e+02 2.977977797712568417e+02 2.532357239473302855e+02 2.132989645119519082e+02 1.787364555566568072e+02 1.543837083417891733e+02 1.378564973850695878e+02 1.243181171214241800e+02 1.115991916929594936e+02 9.932584418603875065e+01 8.764779662261332760e+01 7.675744501543316289e+01 6.673171047418284729e+01 5.759917941743785974e+01 4.938804480031071620e+01 4.206259926763253532e+01 3.551487058599768432e+01 2.968048606528410005e+01 2.454041495234768533e+01 2.001749790047083266e+01 1.605745548074929019e+01 1.264821346515824985e+01 9.752431664652306154e+00 7.344395021355852649e+00 5.404927779389504749e+00 3.876095444525510469e+00 2.706692695283816175e+00 1.871745157641280688e+00 1.340433371145626440e+00 4.369495313357264955e-05
4.164112301249384132e+02 3.441380617180874424e+02 2.849877758133617363e+02 2.352131649001124174e+02 1.947853296800224996e+02 1.644884269991313772e+02 1.422919391476191322e+02 1.259055153276366070e+02 1.125364200370199228e+02 1.005427775481809363e+02 8.929047032661289052e+01 7.876638620559674564e+01 6.906795964430193635e+01 6.014826347391617389e+01 5.198581000000381636e+01 4.465089645364055571e+01 3.810844285538861698e+01 3.221768935642583642e+01 2.694206855139796275e+01 2.230801023513188497e+01 1.822460157374934298e+01 1.462234104076122421e+01 1.152174613020526373e+01 8.895020363741799940e+00 6.702069534034837517e+00 4.939024079700796044e+00 3.548816570761632594e+00 2.486218152406282744e+00 1.727322521350944218e+00 1.241453136328865003e+00 4.485666848190689258e-05
4.418537201753073305e+02 3.610202898711908119e+02 2.953025426080293414e+02 2.390185282459753466e+02 1.933324276874602674e+02 1.619078500653851620e+02 1.411721241672110807e+02 1.265329685087056646e+02 1.142027094137811360e+02 1.025588823463455270e+02 9.126688308631283064e+01 8.055356751185964015e+01 7.063827433578795478e+01 6.149586857876325752e+01 5.311597363342219325e+01 4.560184831551452334e+01 3.891510188776046419e+01 3.288595151850518761e+01 2.748460033765396560e+01 2.275700253380965421e+01 1.859448601580510996e+01 1.491221952750450797e+01 1.174600631455756172e+01 9.068965089850893335e+00 6.830275543517620562e+00 5.032416966054099383e+00 3.614179668699738279e+00 2.530245743163049621e+00 1.756649051314350229e+00 1.261464825825224789e+00 4.775090600282332369e-05
4.258618842986150526e+02 3.551731975135013499e+02 2.977378303697503839e+02 2.504399394007962485e+02 2.083020854811485378e+02 1.705263289538316940e+02 1.430736030549165889e+02 1.255198388246589900e+02 1.123850871300417538e+02 1.006709061207111802e+02 8.959462020462584064e+01 7.913060981591850407e+01 6.939472989822012039e+01 6.043261972177830188e+01 5.225587957085276969e+01 4.488288484178490023e+01 3.828408476568181840e+01 3.236945276083103806e+01 2.708508413515657764e+01 2.241639637664401263e+01 1.829989891427283055e+01 1.469120741232242189e+01 1.158042744675398872e+01 8.935767807078905278e+00 6.735962756327891654e+00 4.963678758265158031e+00 3.566937569510625572e+00 2.498772722354997811e+00 1.735198576014310712e+00 1.247135152338867181e+00 3.719566636478501221e-05
4.804670960192854068e+02 3.891399303675530632e+02 3.148716593171983504e+02 2.515462336379394230e+02 2.010672939915771735e+02 1.666226489767157943e+02 1.442707972105873182e+02 1.290392259099849923e+02 1.165165066884242719e+02 1.047150666224442688e+02 9.322104771795005718e+01 8.229105749033131190e+01 7.216365522071038185e+01 6.281568122340656402e+01 5.424132942502701837e+01 4.655429434812258904e+01 3.971716033210708474e+01 3.355255988225043495e+01 2.803295996784527944e+01 2.320886558965436208e+01 1.896331106012095091e+01 1.520528287450092364e+01 1.197540288533831010e+01 9.246645596944970791e+00 6.964081885881569178e+00 5.131241626714212245e+00 3.684361431822702038e+00 2.577740133593495298e+00 1.788119846209081487e+00 1.283184428586429338e+00 3.297945248565507521e-05
4.528727739734221700e+02 3.806308321486790192e+02 3.208750786451508361e+02 2.704032434228499255e+02 2.255319740105158814e+02 1.868570789994221002e+02 1.560666521978369872e+02 1.333478399816034710e+02 1.161728572425604114e+02 1.022583863440270591e+02 9.018774717176982847e+01 7.934534860892460983e+01 6.950300390614872015e+01 6.051594644946670343e+01 5.232432844831112106e+01 4.494384520751598444e+01 3.834251385269559620e+01 3.241966358984436170e+01 2.712467117109509118e+01 2.245149284771791542e+01 1.833156850462513887e+01 1.471548418113727053e+01 1.159926814505441151e+01 8.951771538311644960e+00 6.747834412397117454e+00 4.972814275009509899e+00 3.573623563201032471e+00 2.503576975376707647e+00 1.738722220939313834e+00 1.249722815838201440e+00 4.404136078827937975e-05
5.094850222756881521e+02 4.078511434848422255e+02 3.251395888494895416e+02 2.533194009330023846e+02 1.961099962294399290e+02 1.619940588637509791e+02 1.427138690685964093e+02 1.295454296567666006e+02 1.177932347241911089e+02 1.061198832699622443e+02 9.449378649887908921e+01 8.338195427137878823e+01 7.311052105938829015e+01 6.361880719516484817e+01 5.488989768481869191e+01 4.709442435475322242e+01 4.018774525586817248e+01 3.393788917477235145e+01 2.833254692952962017e+01 2.346255474671815833e+01 1.918083812794996135e+01 1.536923368777600984e+01 1.209855736297031115e+01 9.344824577079247518e+00 7.033442603791719705e+00 5.181355808614618752e+00 3.718727491795664530e+00 2.600787563619150866e+00 1.803926063363655130e+00 1.293794197107602573e+00 4.656383643273278986e-05
5.175764125219209291e+02 4.102050833676311186e+02 3.222320984710211178e+02 2.452042463873129918e+02 1.900370984544974817e+02 1.587031008187124428e+02 1.406338660015932192e+02 1.279170197368812865e+02 1.164089129034693002e+02 1.049135658882540127e+02 9.342498374537358075e+01 8.244535439592368675e+01 7.231235096539199958e+01 6.294145078181696817e+01 5.430784482865816898e+01 4.660347727930295747e+01 3.978355088157012176e+01 3.359900465373891620e+01 2.804606046576343559e+01 2.323200338212344107e+01 1.899972186043741473e+01 1.522195753566009024e+01 1.198194992954409521e+01 9.257879166353411904e+00 6.968016391717041458e+00 5.134537790522444745e+00 3.685951837272411602e+00 2.578684184409332669e+00 1.789625048675336894e+00 1.284011279821191787e+00 4.066037841296188849e-05
4.604101053597019586e+02 3.843549118577990953e+02 3.218212345395094189e+02 2.696850184297738906e+02 2.229468840084998362e+02 1.809761324841292947e+02 1.495216469194219542e+02 1.288180606771339285e+02 1.138837194702893925e+02 1.013616930603449191e+02 8.996876804343993683e+01 7.938815732762864741e+01 6.960575058946531612e+01 6.061542822106049044e+01 5.241368792852466640e+01 4.501853472256467370e+01 3.840032317624363856e+01 3.246780803194405252e+01 2.716708680854912572e+01 2.248427424039407185e+01 1.835550118951256948e+01 1.473586323174539281e+01 1.161578181667469423e+01 8.963348540930203612e+00 6.756902964998274363e+00 4.979260318861520318e+00 3.578211031973146827e+00 2.506693015129459745e+00 1.740699318074467428e+00 1.251105022526126431e+00 4.439466271402221130e-05
4.660201777065272495e+02 3.865861019500237035e+02 3.216810102497281036e+02 2.671476459429515558e+02 2.201762617298000748e+02 1.826991102289141793e+02 1.549282534149992046e+02 1.351570216690966788e+02 1.198657602626409329e+02 1.066917313309043038e+02 9.460227730183746075e+01 8.338660690459856539e+01 7.306041643507040817e+01 6.357489420360752774e+01 5.491262030555041918e+01 4.712577089021363719e+01 4.017977227553316766e+01 3.394610691583618944e+01 2.837705830652167904e+01 2.348088641284495282e+01 1.916982813187913948e+01 1.537878585146437516e+01 1.211587150764270149e+01 9.349135224533631217e+00 7.043160348288861172e+00 5.187705846171079216e+00 3.724258023028885756e+00 2.604834197109131999e+00 1.805448392315084805e+00 1.295260920299903029e+00 4.080837757900752222e-05
