    0.138731300116345491E+02    0.455805886634587210E+00    0.143756910187678564E+02    0.663856883769627149E+00    0.193691487483978331E+01   -0.225819631557892571E+02
    0.138463438992841379E+02    0.361452633405781210E+00    0.145874810188268604E+02    0.564890708382113527E+00    0.207816554725603675E+01   -0.225767581094878977E+02
    0.137140309066816197E+02    0.392303333034691781E+00    0.145400093137784427E+02    0.149368557398263513E+01    0.379520596427530554E+00   -0.225641422094267945E+02
    0.137706392220396285E+02    0.426843088221659450E+00    0.145324403377639335E+02    0.186171489214515362E+01    0.525438649626107868E+00   -0.224996334539183742E+02
    0.136819814332416794E+02    0.316006788049394860E+00    0.144380351062333911E+02    0.823363887296055252E+00    0.205640590267143253E+01   -0.224181809459133881E+02
    0.137671967636196459E+02    0.345102684649473634E+00    0.143498045360111881E+02    0.791614156971242267E+00    0.209065275494400771E+01   -0.224134275003191128E+02
    0.138142006883390618E+02    0.379941598773311962E+00    0.149361726889931923E+02    0.643030224259839134E+00    0.111582972110007117E+01   -0.223855002085092600E+02
    0.137502361822056258E+02    0.278544033604440577E+00    0.146909892649185867E+02    0.764728373899753455E+00    0.168868840836695755E+01   -0.223806921579712785E+02
    0.139522386998710406E+02    0.508167207594174108E+00    0.145427501327402720E+02    0.989802751016051197E+00    0.129026935772891838E+01   -0.223490371774743792E+02
    0.135687269392217864E+02    0.145929311783429466E+00    0.145604215982935266E+02    0.126868738899322708E+01    0.948534926970055037E+00   -0.223244971270365049E+02
    0.138573683767476652E+02    0.412623452004258817E+00    0.142963985175023254E+02    0.811617276826311351E+00    0.240306820590683623E+01   -0.223034385535817492E+02
    0.138895985670281608E+02    0.478973875492785361E+00    0.144512392400392038E+02    0.113047702962566254E+01    0.156906901757865014E+01   -0.223004662435830667E+02
    0.137507443268993637E+02    0.404971294674228655E+00    0.141017018727302652E+02    0.628772488002699914E+00    0.278301826101425531E+01   -0.222995129505115735E+02
    0.137244261605599149E+02    0.340937317182874733E+00    0.145272299752173790E+02    0.549276290100308984E+00    0.218601984137811511E+01   -0.222968847544993558E+02
    0.135903337433183022E+02    0.231474699772676956E+00    0.142969807991765343E+02    0.110894130394212631E+01    0.257550390458289780E+01   -0.222618581287660433E+02
    0.136924521854347390E+02    0.237614324697783375E+00    0.143398704976329299E+02    0.669230700900863784E+00    0.281556797078692034E+01   -0.221769668814033984E+02
    0.138701618139494904E+02    0.487174269156447792E+00    0.143225963721340683E+02    0.770510155952993436E+00    0.193256855288242768E+01   -0.221649142906815158E+02
    0.136875984824893280E+02    0.351928659887674689E+00    0.141995772546111922E+02    0.645116671193414870E+00    0.264268235799918827E+01   -0.221532464970811098E+02
    0.136935922437773403E+02    0.368719510978478604E+00    0.144269286427949019E+02    0.109266536854390117E+01    0.133277152988834224E+01   -0.221385082724640654E+02
    0.138044408705952595E+02    0.440127201428562709E+00    0.146074791883829533E+02    0.520342565296375792E+00    0.171719899630071926E+01   -0.221323849966389226E+02
    0.138591199438927841E+02    0.426744475074603224E+00    0.143203379522317800E+02    0.663491905403620241E+00    0.247520802776238469E+01   -0.221308390148291778E+02
    0.136776742984075348E+02    0.318290638646658464E+00    0.146031299737685210E+02    0.165505451595121844E+01    0.168918632963415916E+00   -0.221158793587833813E+02
    0.137191585927377471E+02    0.371332503433005778E+00    0.143280476938559698E+02    0.964015247867165415E+00    0.186576753394682693E+01   -0.221122433891805912E+02
    0.138302253655315894E+02    0.359882126198623753E+00    0.144294068295343649E+02    0.773593676803011387E+00    0.222660076473582125E+01   -0.220698973702474390E+02
    0.138043140938201851E+02    0.462060559555263817E+00    0.144921481443118658E+02    0.161075382880999762E+01    0.940822251724627745E+00   -0.220277902838298232E+02
    0.135676668675173762E+02    0.199477014688607429E+00    0.143937061572047487E+02    0.134657313567257564E+01    0.160977638224677833E+01   -0.220055519139899403E+02
    0.135819783253155162E+02    0.229534274912559760E+00    0.143029916670143606E+02    0.104038023053268347E+01    0.227959391359480357E+01   -0.219963611808280746E+02
    0.139462172473076969E+02    0.504691024641037433E+00    0.145498523382920499E+02    0.962078939657547538E+00    0.124833144263851659E+01   -0.219935263950547295E+02
    0.137612512034655374E+02    0.371344409656186480E+00    0.146114705931254143E+02    0.746587328619269464E+00    0.157947176563793090E+01   -0.219923389259372719E+02
    0.135452971323846967E+02    0.169927801723415983E+00    0.143799763369544067E+02    0.940603505333242440E+00    0.208739608368623042E+01   -0.219650916125986875E+02
    0.136313934991860854E+02    0.251938620010459580E+00    0.143684836988086833E+02    0.102682929997883843E+01    0.185258322634919903E+01   -0.219378193535708057E+02
    0.138787934182713553E+02    0.424194591573249402E+00    0.149258570135394741E+02    0.547680796302527417E+00    0.133413541502546185E+01   -0.218697378666373439E+02
    0.138017426466853870E+02    0.409653002953062506E+00    0.145427410690100167E+02    0.875791190051776969E+00    0.122980238606123682E+01   -0.218560268812456862E+02
    0.136680666755693139E+02    0.232966588031038951E+00    0.143594767899069584E+02    0.934543769461005036E+00    0.259432771300058818E+01   -0.218405962932492024E+02
    0.137072822358950184E+02    0.374766968220798691E+00    0.142649494645699129E+02    0.809839097864579971E+00    0.222953313339777104E+01   -0.218355740172089909E+02
    0.139191096019292679E+02    0.467403940216690239E+00    0.145613210592442002E+02    0.613146758293786731E+00    0.168740869616785161E+01   -0.218204670648379775E+02
    0.137912508331049040E+02    0.365945736464008631E+00    0.144990639248349140E+02    0.656592389601520887E+00    0.213549647819733046E+01   -0.218198751170570340E+02
    0.137627246214817163E+02    0.385527137554816934E+00    0.144970511983626942E+02    0.126074137848007939E+01    0.136111002853583329E+01   -0.217894995384888261E+02
    0.136334935807121020E+02    0.190933609288395589E+00    0.144741958262900585E+02    0.125747603350580395E+01    0.164836228113130856E+01   -0.217705878330291505E+02
    0.139103536754610513E+02    0.432434548036345401E+00    0.147045951170596361E+02    0.112322930662399578E+01    0.842779911202529708E+00   -0.217632962388943767E+02
    0.138200379254833372E+02    0.429809394899802966E+00    0.146140564590163002E+02    0.995619601641884899E+00    0.108964843900855879E+01   -0.217463660816633890E+02
    0.137690516019472504E+02    0.343215303525745641E+00    0.145747683739945035E+02    0.190897259451440182E+01    0.642207626734517367E+00   -0.217358136526723165E+02
    0.138879408813078520E+02    0.480761714611172342E+00    0.146638933548333945E+02    0.538029916417266163E+00    0.151975409696805763E+01   -0.217169704055487358E+02
    0.137014818828264744E+02    0.340170349842519093E+00    0.145575033155570530E+02    0.656876855148101013E+00    0.160583827972412685E+01   -0.217102578837206543E+02
    0.137503072102501545E+02    0.326082471420930109E+00    0.145161030627934160E+02    0.577984007582703629E+00    0.229804034033063775E+01   -0.216977122340654063E+02
    0.137651276956204072E+02    0.297664211446405702E+00    0.144852519864903098E+02    0.830650669591263879E+00    0.203576737977353561E+01   -0.216854252683379833E+02
    0.138189745649103770E+02    0.352299559556137898E+00    0.144687668840925348E+02    0.917265586454731663E+00    0.186575285522794165E+01   -0.216791463527334543E+02
    0.139210962536161329E+02    0.531888347749905455E+00    0.146062902201827267E+02    0.162488131969620464E+01    0.528783844925615143E+00   -0.216693694145405367E+02
    0.137472629122770869E+02    0.356164343075983325E+00    0.144549241511198403E+02    0.814405185129624121E+00    0.200462550715818955E+01   -0.216526795331165935E+02
    0.136136969556871907E+02    0.259777586957983309E+00    0.141868415776772014E+02    0.695092941714035017E+00    0.282813146333442722E+01   -0.216309285550887012E+02
    0.138138024810864390E+02    0.354490790740413342E+00    0.143154961635751796E+02    0.597293493006488374E+00    0.263281963342091396E+01   -0.216015972021240614E+02
    0.137121828937638313E+02    0.348558888192859795E+00    0.146053859219598419E+02    0.614380435968304939E+00    0.161337241151075816E+01   -0.215955689240505144E+02
    0.138336332453818507E+02    0.406981607738881812E+00    0.144575659377441639E+02    0.111780362459933036E+01    0.172655590657444535E+01   -0.215804410776978450E+02
    0.137055462583688463E+02    0.374600332498638000E+00    0.145859163398247489E+02    0.174609100923706895E+01    0.282780744971518616E-01   -0.215723281882722695E+02
    0.136824989676142845E+02    0.276849840007820924E+00    0.144989975928208068E+02    0.795780530254695417E+00    0.166071334322240727E+01   -0.215711635471026284E+02
    0.138090831723851490E+02    0.473220840930666853E+00    0.145349596874518507E+02    0.166705855015781079E+01    0.621582442824586079E+00   -0.215699083496638053E+02
    0.139024167231795150E+02    0.446324701657582312E+00    0.147258755046288812E+02    0.112253002265609680E+01    0.664104176495728393E+00   -0.215497215708590417E+02
    0.137940055453483090E+02    0.425209341694613718E+00    0.143130255584704926E+02    0.812443875936121884E+00    0.195146200259406677E+01   -0.215242439503926413E+02
    0.138033714105197536E+02    0.342612242914512255E+00    0.143521516978957209E+02    0.686834478285109129E+00    0.250113429848127211E+01   -0.215230635584221623E+02
    0.136351571513980723E+02    0.283286897908008262E+00    0.144608823849640178E+02    0.160721538038259992E+01    0.916236361816877287E+00   -0.215069463991429082E+02
    0.137404562697368231E+02    0.331962637673068106E+00    0.141956013060469139E+02    0.635958016316904740E+00    0.278433811259465358E+01   -0.215023745543249092E+02
    0.138646616103038784E+02    0.487856571286888197E+00    0.146681276789579584E+02    0.160186555960622989E+01    0.373474187948563824E-01   -0.214992286313058756E+02
    0.138043934111882152E+02    0.443282776966612335E+00    0.142750817831385000E+02    0.689715395684247223E+00    0.231488138720877989E+01   -0.214921245723139513E+02
    0.137941825341243707E+02    0.441927398129361437E+00    0.145004894588440933E+02    0.119176880849004196E+01    0.939073229523121999E+00   -0.214676352049273511E+02
    0.138819908058356951E+02    0.514681193643026336E+00    0.146007902162918040E+02    0.156528538709881104E+01    0.473984348028644420E+00   -0.214457561300798538E+02
    0.136298937178187014E+02    0.251687334912689908E+00    0.145799900862142096E+02    0.927173028412727085E+00    0.121698676332380895E+01   -0.214187047564588262E+02
    0.136519605830668418E+02    0.302823241569939283E+00    0.142912536779032138E+02    0.791207336683860563E+00    0.250038435620362964E+01   -0.213811705832145478E+02
    0.139140331192661861E+02    0.500597639596615851E+00    0.145925005387556190E+02    0.117069483499492977E+01    0.831657207335554927E+00   -0.213622990365893166E+02
    0.138066128278424838E+02    0.334898974533439864E+00    0.147722405612656846E+02    0.601803753904362027E+00    0.172062475735103826E+01   -0.213437413160429443E+02
    0.136103058625529609E+02    0.260031969349240943E+00    0.142573712006596587E+02    0.955229357130578771E+00    0.259531803368491110E+01   -0.213421103879956142E+02
    0.138157642301877974E+02    0.481894738640577358E+00    0.145611259423914969E+02    0.174982852342200035E+01    0.354762223625113227E+00   -0.213149163525474954E+02
    0.137545068985551673E+02    0.353665626533313682E+00    0.144874619023140898E+02    0.158650354266183902E+01    0.139485923459582728E+01   -0.212986606065157318E+02
    0.137860708042710591E+02    0.388961978910483452E+00    0.142943519925793261E+02    0.679840507343207667E+00    0.224233987928677125E+01   -0.212909061130251942E+02
    0.138762078885144717E+02    0.410168812769970859E+00    0.145264327600407306E+02    0.800422631194890322E+00    0.171102117396433995E+01   -0.212777291729465183E+02
    0.137392152000587728E+02    0.361472133683168384E+00    0.146254730985286123E+02    0.172731034805421313E+01    0.203533767952628397E+00   -0.212761643902884039E+02
    0.138263978128587723E+02    0.404464443344230484E+00    0.148768392513091108E+02    0.535497079699777445E+00    0.145859705037578569E+01   -0.212641220453980431E+02
    0.138183028272951525E+02    0.420201581443227445E+00    0.146006821156676310E+02    0.179235779104903692E+01    0.558403258111315970E+00   -0.212616799465138726E+02
    0.136192928048369009E+02    0.227860308213985896E+00    0.145650752253881333E+02    0.119617626266168608E+01    0.761044603518776785E+00   -0.212421002021618754E+02
    0.138309524726211404E+02    0.402506100757519580E+00    0.145094284208501154E+02    0.150855368183266592E+01    0.121606540138035490E+01   -0.212243350790175320E+02
    0.136953446008789808E+02    0.352649387786374946E+00    0.142671894155566807E+02    0.946256639907708141E+00    0.232906402114190891E+01   -0.212196617967578156E+02
    0.137505517152874486E+02    0.355658724157274508E+00    0.145133718817852131E+02    0.153611327532213982E+01    0.122566920231992671E+01   -0.212163407412848706E+02
    0.138321308466451018E+02    0.438114565205129869E+00    0.146298942835509180E+02    0.150672612230007408E+01    0.245241887241692408E+00   -0.212122043556901367E+02
    0.137053103571103918E+02    0.337303796644066789E+00    0.145518888608165060E+02    0.129768113785463068E+01    0.598002476731817167E+00   -0.212036303749084460E+02
    0.137003064117606534E+02    0.346290967437901887E+00    0.143806337641208835E+02    0.114558025421408916E+01    0.193215820544430628E+01   -0.211902972224523261E+02
    0.137538219033392188E+02    0.368529587878588749E+00    0.145572465984173753E+02    0.182895033590191303E+01    0.377657538132109116E+00   -0.211759170854985790E+02
    0.137806252858020066E+02    0.396048008348248715E+00    0.143051543349870975E+02    0.609588420908166784E+00    0.219062766253957486E+01   -0.211667210796375009E+02
    0.136263034372949843E+02    0.236059781939839813E+00    0.143524983519976743E+02    0.745121224671199789E+00    0.229768631194006234E+01   -0.211665231121731701E+02
    0.138411622368358103E+02    0.446879910200875641E+00    0.145383981427985560E+02    0.702119965115446276E+00    0.164315247182552104E+01   -0.211606832128055906E+02
    0.137959155326072729E+02    0.375611396466251968E+00    0.144827250390253592E+02    0.128054983700134706E+01    0.159485913792110967E+01   -0.211411322308226239E+02
    0.137352411146643192E+02    0.339691647968483112E+00    0.142211929867565487E+02    0.767292754143526157E+00    0.263715075445641034E+01   -0.211383981001096082E+02
    0.138453298262543996E+02    0.453113158266010174E+00    0.146128187104599352E+02    0.201855510561238827E+01    0.329448161929269956E+00   -0.211261266626923145E+02
    0.138603274314622595E+02    0.432894904544395498E+00    0.147824654018023462E+02    0.641705779784533470E+00    0.123479062998176148E+01   -0.211227777785978397E+02
    0.139159330662971765E+02    0.469838336716650817E+00    0.145668850852840830E+02    0.135367853884918965E+01    0.100055387424067654E+01   -0.211204771214437628E+02
    0.138031060386301654E+02    0.400787088455641649E+00    0.142691421514315433E+02    0.803444893567180851E+00    0.233903634568387053E+01   -0.211197497533831680E+02
    0.137807112630598354E+02    0.418555238736514512E+00    0.144173786860010775E+02    0.136019323534855929E+01    0.146773826314031308E+01   -0.211128645709556473E+02
    0.138645923013454428E+02    0.393903481930427124E+00    0.146041243194873580E+02    0.806082670544505886E+00    0.150189550657018511E+01   -0.210925642095627630E+02
    0.138562936338027445E+02    0.438337583188687041E+00    0.144890512642885980E+02    0.706226713331361111E+00    0.161562137964239039E+01   -0.210620154553096057E+02
    0.137460092981499251E+02    0.331064625367797072E+00    0.145345054753513825E+02    0.524793874027875584E+00    0.201400801301686716E+01   -0.210604093914967727E+02
    0.137454506888679351E+02    0.377421356691559129E+00    0.145291668637813451E+02    0.696323448966388425E+00    0.155565799531342885E+01   -0.210272721491494217E+02
    0.137213368651813958E+02    0.385763077118144226E+00    0.144044286934137737E+02    0.104349394670131357E+01    0.149729017518396978E+01   -0.210241989371267337E+02
    0.138313352802532776E+02    0.375984634115474559E+00    0.146576607765854110E+02    0.114074777135942385E+01    0.811055324005609424E+00   -0.209947785699711034E+02
    0.137003025307980728E+02    0.332222100254440156E+00    0.143293475247686040E+02    0.885864883373417511E+00    0.232670201943167898E+01   -0.209761233511876526E+02
    0.137903665310234178E+02    0.436032431154745104E+00    0.146048746786741148E+02    0.187766953516384216E+01    0.206010063827368306E+00   -0.209746339095637708E+02
    0.137341837093567225E+02    0.285327906011104193E+00    0.143908663850176879E+02    0.876142923659084860E+00    0.224674136000092961E+01   -0.209703487755281017E+02
    0.137395262969539012E+02    0.330027505340598881E+00    0.144174299372022094E+02    0.135044820779761210E+01    0.174403553954496071E+01   -0.209637731378692962E+02
    0.137068775710507786E+02    0.330448307196754387E+00    0.144898830981174527E+02    0.754380390291975678E+00    0.194589993980752851E+01   -0.209579990450552458E+02
    0.138228259352857030E+02    0.425366328199805743E+00    0.141027202150550082E+02    0.618058267440777520E+00    0.289574448886313673E+01   -0.209426189955972148E+02
    0.136902194591790654E+02    0.362371442862348792E+00    0.145457727117582181E+02    0.177951666542202691E+01    0.110354131379340734E+00   -0.209244713084533700E+02
    0.137772268733107222E+02    0.386238826273791080E+00    0.146105346898617476E+02    0.826362792896773612E+00    0.113952529070227904E+01   -0.209235911842382372E+02
    0.138073727299534053E+02    0.378881563793352028E+00    0.144532756810402532E+02    0.992522247958809833E+00    0.185718466880891575E+01   -0.209171971043576654E+02
    0.138075501276354018E+02    0.411460338847197904E+00    0.145854898766650649E+02    0.192651305939537165E+01    0.557198404587502583E+00   -0.208912983503235878E+02
    0.137762749693063000E+02    0.375375856277500808E+00    0.145821721501402131E+02    0.551662185611944800E+00    0.195639259061533255E+01   -0.208884686861319473E+02
    0.136876383051274253E+02    0.323897628418778227E+00    0.142501995481971573E+02    0.800112127320798061E+00    0.272798068856910492E+01   -0.208863311620639145E+02
    0.137233438403538326E+02    0.356650518637142200E+00    0.144998034011246872E+02    0.668758356348161609E+00    0.192921495705296353E+01   -0.208656242792471218E+02
    0.138819279374632334E+02    0.472468760787258635E+00    0.145624097941985386E+02    0.137271850625414560E+01    0.980001684310085719E+00   -0.208605734580196582E+02
    0.137785058053369198E+02    0.397894119664251200E+00    0.144545897794054827E+02    0.148565626412487073E+01    0.132103527494780493E+01   -0.208574974963959576E+02
    0.136524493747020177E+02    0.301175522887665692E+00    0.143322969940433005E+02    0.108301156852423719E+01    0.221336752721776575E+01   -0.208472063870341309E+02
    0.136038842913522853E+02    0.220866297669929185E+00    0.143549184735656201E+02    0.124210974390484763E+01    0.213049464467246885E+01   -0.208407776052323896E+02
    0.135972701443797757E+02    0.216579916904153819E+00    0.144931295333883057E+02    0.923880906762725163E+00    0.153350713886945011E+01   -0.208404593731837977E+02
    0.137330545508051767E+02    0.362242692757990647E+00    0.144358607036379496E+02    0.805532594846513406E+00    0.164677426671413407E+01   -0.208403913502088436E+02
    0.138231271212539220E+02    0.399469662223940647E+00    0.144886687880758469E+02    0.138191902287937163E+01    0.127781057684591959E+01   -0.208370085826228397E+02
    0.135973412781397549E+02    0.205539648753257032E+00    0.144185324137393422E+02    0.829433060006947942E+00    0.233026289675116383E+01   -0.208364201189949192E+02
    0.136795470878741536E+02    0.278752918959501661E+00    0.143008505896787153E+02    0.107789721283963402E+01    0.253932516455945390E+01   -0.208337455009687460E+02
    0.138661452817545729E+02    0.428684078434380944E+00    0.146508685573787432E+02    0.101866223408695822E+01    0.108691296783858848E+01   -0.208318451733680412E+02
    0.137645075358362252E+02    0.323861062822760115E+00    0.146020292596343140E+02    0.108285937949716038E+01    0.101031234062790354E+01   -0.208301377696600234E+02
    0.137538753567832526E+02    0.316996199293444858E+00    0.146571846417264453E+02    0.149464308198031648E+01    0.524234975884172005E+00   -0.208178693562475878E+02
    0.135603250090917573E+02    0.176395192631063041E+00    0.143640172914877819E+02    0.953940677613294818E+00    0.228776133863395081E+01   -0.208165526835169494E+02
    0.138578103235942365E+02    0.463045985873934307E+00    0.145902794373695883E+02    0.570017301170805180E+00    0.159853435728073912E+01   -0.208124257616348736E+02
    0.136922216168063162E+02    0.316315898848182286E+00    0.143191235118936184E+02    0.679592091730676362E+00    0.256211089838575834E+01   -0.208005139492227151E+02
    0.136218030365010137E+02    0.202508669391192109E+00    0.144201091908846841E+02    0.738232196275912522E+00    0.228627561813333147E+01   -0.207945943904096602E+02
    0.136808360052194811E+02    0.302580151022929345E+00    0.145169760789448468E+02    0.162278719493060164E+01    0.102058986361415394E+01   -0.207821709085904018E+02
    0.137400560252392552E+02    0.388287089924243212E+00    0.145266572953971611E+02    0.118942306009511478E+01    0.849915094282776784E+00   -0.207762910138389181E+02
    0.137532387395030788E+02    0.326945276444589705E+00    0.144545605566302804E+02    0.138341247610740981E+01    0.159014383476021592E+01   -0.207668459340536060E+02
    0.138659699611243852E+02    0.486419241844525230E+00    0.146125530134488955E+02    0.171767164378891279E+01    0.205395565957183945E+00   -0.207605440473096685E+02
    0.138222492101391747E+02    0.396898723501346029E+00    0.146393829086641372E+02    0.858768391030583667E+00    0.113177761349161354E+01   -0.207532475954465028E+02
    0.137461422055180709E+02    0.316141010201693884E+00    0.145075202226766979E+02    0.141076873423135885E+01    0.112515902164709458E+01   -0.207499926220067756E+02
    0.137242465658053945E+02    0.328960940467356355E+00    0.143842225688270524E+02    0.702788510927552013E+00    0.237907874394139407E+01   -0.207495767450149948E+02
    0.136718997516655243E+02    0.314353838816735565E+00    0.145533878776362080E+02    0.161698424237033422E+01    0.541154026813219668E+00   -0.207417234296694133E+02
    0.138513409154029716E+02    0.408410239897400662E+00    0.144890841045757632E+02    0.708227912581714802E+00    0.175525967358658441E+01   -0.207315466612982036E+02
    0.137291149676080657E+02    0.328622808841664060E+00    0.143611126959757645E+02    0.104656707278525740E+01    0.195840137510582291E+01   -0.207255846360813862E+02
    0.137936151851675000E+02    0.428109605621495304E+00    0.142739128230772145E+02    0.696263792948667914E+00    0.234390316319283265E+01   -0.206865558121653166E+02
    0.138213514938863682E+02    0.374967735005957536E+00    0.143891204733208316E+02    0.806838522505672673E+00    0.213148508211311638E+01   -0.206854986087507271E+02
    0.137417218704773010E+02    0.379114933878887395E+00    0.145959514186152752E+02    0.147399263748550302E+01    0.230282593864468366E+00   -0.206848051157357240E+02
    0.137345200412139548E+02    0.317001978037019239E+00    0.146481075953069109E+02    0.130443182788008127E+01    0.406116113473398044E+00   -0.206720933933508917E+02
    0.136465108045884307E+02    0.308098898351796879E+00    0.145552443776996050E+02    0.181881595234051030E+01    0.144492721725133166E+00   -0.206578983112659813E+02
    0.138716155691013583E+02    0.412120697487655674E+00    0.146519802101838525E+02    0.161326553312867027E+01    0.403637933239019087E+00   -0.206475677003573281E+02
    0.136986056615318663E+02    0.368872038865416363E+00    0.144961973314488457E+02    0.160063103142182084E+01    0.676049639610040609E+00   -0.206450849696486216E+02
    0.138684506109119496E+02    0.457477897001222877E+00    0.144470125652465597E+02    0.658055936885402093E+00    0.178469736643854060E+01   -0.206231018661170218E+02
    0.136163664962941642E+02    0.181547970530396535E+00    0.144988070078187068E+02    0.867544943511698308E+00    0.198202428672218045E+01   -0.206192160785988641E+02
    0.137862668978907568E+02    0.343806839397223063E+00    0.146650183484478553E+02    0.198064279911844787E+01    0.123684648243543485E+00   -0.206189025765622524E+02
    0.137659922484819610E+02    0.297775714092545885E+00    0.146416041871257470E+02    0.169947410555548939E+01    0.368421307763696526E+00   -0.206063670204432903E+02
    0.137759705853524519E+02    0.359205821509196666E+00    0.143294432191866541E+02    0.836644868561964739E+00    0.250768251372147644E+01   -0.206048535391301577E+02
    0.138367194647865333E+02    0.472197985423794209E+00    0.144802319527230665E+02    0.105685074879368379E+01    0.122388560357948695E+01   -0.206028278268859886E+02
    0.138492805293624404E+02    0.389583362413923551E+00    0.144935343014443578E+02    0.707829696141165532E+00    0.198095033335381410E+01   -0.205997846222732832E+02
    0.137607559882223729E+02    0.322070760772818876E+00    0.144976289810309833E+02    0.609128658376717924E+00    0.200597441024071133E+01   -0.205945731063213380E+02
    0.136225566412094086E+02    0.186772622110473491E+00    0.145717494815630069E+02    0.160469596291695704E+01    0.661612601258218302E+00   -0.205925895334994351E+02
    0.137182213938772612E+02    0.279707199652670380E+00    0.146347121306699570E+02    0.158499656627781693E+01    0.523059288610344897E+00   -0.205914499549452898E+02
    0.137189443795873611E+02    0.381991165035731495E+00    0.145870471109075890E+02    0.168281890578051097E+01    0.199821646820520019E-01   -0.205769553402919350E+02
    0.136768963052836909E+02    0.324132816789742872E+00    0.145369962161823754E+02    0.123862591944097256E+01    0.807819177162049207E+00   -0.205689974120262633E+02
    0.136435155956953409E+02    0.268576312051693633E+00    0.145596258642485274E+02    0.641173917266832261E+00    0.184503636042178720E+01   -0.205622414801320268E+02
    0.137624909887635098E+02    0.422851245809134801E+00    0.145676680297067058E+02    0.153426126713964761E+01    0.390912041079171213E+00   -0.205620929724890829E+02
    0.138075120185692075E+02    0.400119078056189292E+00    0.144076225388532180E+02    0.629476117324535567E+00    0.226687106408339512E+01   -0.205510321965889169E+02
    0.137101162265187568E+02    0.267029826252852598E+00    0.146908264755410283E+02    0.908761668560392644E+00    0.125117765757586819E+01   -0.205505920489225531E+02
    0.137251063256973911E+02    0.294389726190504797E+00    0.145765296411214234E+02    0.183994173444649123E+01    0.699079012548821099E+00   -0.205458478818235406E+02
