6.701921360182766024e-08 5.200680041482412312e-07 3.451124533804164432e-06 1.970363597201220930e-05 9.722352054048701735e-05 4.161148259129456538e-04 1.549751555841640980e-03 5.037909898929006890e-03 1.434025088025288330e-02 3.586769738954082021e-02 7.915172325641051110e-02 1.548685199670969126e-01 2.703036725334108659e-01 4.213933278190275522e-01 5.695206763239284431e-01 7.083731310518228685e-01 8.217676599543087823e-01 9.024445018076208136e-01 9.524503297879772790e-01 9.794527506343695400e-01 9.921552526281217643e-01 9.973608823677645452e-01 9.992193136665528108e-01 9.997972762290194826e-01 9.999538512928045630e-01 9.999908004041450083e-01 9.999983954762445837e-01 9.999997553342495626e-01 9.999999674024694363e-01 9.999999962072150250e-01 9.999999996147829195e-01 9.999999999658597538e-01 9.999999999973606668e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.829741680085372024e-03 1.610870739076088187e-01 3.689022055369775011e-01 6.440063051766463653e-01 1.004911601370316987e+00 1.478517912051527938e+00 2.101341279504103543e+00 2.921655113106976565e+00 4.002924334023134634e+00 5.428662666384805213e+00 7.308921978161335709e+00 9.788831683916027870e+00 1.305982974008705533e+01 1.737445817727951791e+01 2.306587304004392180e+01 3.057357944420688867e+01
1.517917632221710275e-05 4.999917209273200565e-05 1.512763380723788952e-04 4.228420169715123994e-04 1.096375555528025184e-03 2.645221313083737005e-03 5.953564185596373071e-03 1.252691970702418493e-02 2.469011857844691585e-02 4.567137925801641185e-02 7.944192869384085476e-02 1.302059228655043921e-01 2.015388913854297692e-01 2.934817352872294283e-01 3.876645856675237090e-01 4.889982912141166427e-01 5.910511520104058114e-01 6.872534875808962163e-01 7.721393095118793681e-01 8.422482942262407013e-01 8.964485046285943781e-01 9.356693337126100740e-01 9.622350010284645982e-01 9.790777293269714576e-01 9.890729280566233905e-01 9.946250265155449632e-01 9.975117754391319425e-01 9.989166783820591089e-01 9.995566612588299149e-01 9.998295428969590226e-01 9.999384517903757708e-01 9.999791368107008305e-01 9.999933629455378670e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.011088727493588246e-02 1.765638867539266743e-01 3.348167356985367049e-01 5.218588620820584500e-01 7.426057745071796834e-01 1.002108191798815051e+00 1.307415646042540791e+00 1.668328444669378685e+00 2.097763255557222095e+00 2.612006219093135684e+00 3.231041088779581738e+00 3.979075423578539272e+00 4.885327900021611214e+00 5.985100368925957426e+00 7.321146276444223666e+00 8.945357204450377964e+00
8.519377540700040082e-06 2.924273302528061379e-05 9.209654852488681487e-05 2.676579677853193067e-04 7.207631666266241981e-04 1.803910091152476775e-03 4.206514202374403433e-03 9.158749325504535535e-03 1.865491816941473174e-02 3.561209896425437255e-02 6.383510825294233526e-02 1.076545341078988388e-01 1.711762397233980992e-01 2.556167180911620984e-01 3.455982834675418447e-01 4.452999383764408847e-01 5.486064739776450594e-01 6.487055054407604437e-01 7.394057723677048832e-01 8.162592913541476536e-01 8.771562032789091967e-01 9.222797102276009129e-01 9.535467058523573458e-01 9.738069554266027827e-01 9.860835605016610161e-01 9.930399852530076288e-01 9.967260893541813882e-01 9.985525996177802011e-01 9.993989474874365175e-01 9.997656780863510839e-01 9.999142771136952934e-01 9.999705830809683116e-01 9.999905339362950007e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.958413438302690598e-03 1.806157325973479708e-02 4.934840689032311822e-02 1.048476372734045703e-01 1.951869127936340098e-01 3.343149441154813495e-01 5.409683151625698239e-01 8.410667526072713729e-01 1.271282868060456872e+00 1.884091452282372625e+00 2.754756409861645050e+00 3.990990887686460376e+00 5.746435759711104652e+00 8.239652222117200608e+00 1.178105206777278902e+01 1.681117612766128744e+01 2.395511219870167352e+01 3.409980986762261068e+01
1.835147895597532834e-05 6.125086574206438004e-05 1.872026863981854697e-04 5.269815004047105492e-04 1.372021225769595905e-03 3.314245347350448703e-03 7.447201332455466449e-03 1.560161539669729057e-02 3.053706429368892999e-02 5.595814205835653726e-02 9.620610866008268147e-02 1.555384554024001886e-01 2.370639673906411171e-01 3.394570520796490465e-01 4.404901564588172280e-01 5.455761717251421672e-01 6.475487362237596356e-01 7.398651471405616187e-01 8.178358613902638741e-01 8.792744085190626890e-01 9.244399159134769617e-01 9.554161777082927909e-01 9.752363221996793730e-01 9.870678215287084223e-01 9.936569395491217094e-01 9.970804260889876147e-01 9.987398716887027073e-01 9.994903007038381526e-01 9.998068982098364810e-01 9.999315089956168912e-01 9.999772655151804024e-01 9.999929401847845734e-01 9.999979496419678648e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.234750897400793849e-06 1.625062912101211650e-03 8.291799328793415108e-03 2.542789123365260182e-02 6.229297086399466360e-02 1.338530965526744665e-01 2.638085924799196680e-01 4.895814466517277586e-01 8.706149945410422974e-01 1.502088711993884163e+00 2.537309053355771837e+00 4.223917111506020561e+00 6.962153307470653196e+00 1.139850065067874496e+01 1.857627069056259117e+01 3.017797301466150728e+01 4.891564592215145524e+01 7.915963027294348819e+01 1.279514784375837451e+02 2.066356052560932142e+02
1.284390044402688598e-06 6.622314364203331225e-06 3.012609264353970648e-05 1.216489245188103965e-04 4.379411521698615235e-04 1.410531946415854131e-03 4.076786732798203840e-03 1.060327662700168150e-02 2.488683839988607011e-02 5.286966086611832871e-02 1.020010018178035133e-01 1.794115735914794951e-01 2.890342085093851043e-01 4.261604118918981832e-01 5.566082821959700278e-01 6.811471357379129676e-01 7.879830641819012271e-01 8.703349774337061362e-01 9.273740929341061090e-01 9.628728334923923882e-01 9.827242758340778428e-01 9.926991534839471054e-01 9.972027188213916649e-01 9.990297051771995784e-01 9.996956530641322169e-01 9.999137587883386580e-01 9.999779404809246985e-01 9.999949099249824114e-01 9.999989410953379343e-01 9.999998014870619123e-01 9.999999664768285390e-01 9.999999949022840839e-01 9.999999993021679856e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.469786867102417869e-04 8.655129279936578379e-03 3.282998172699482659e-02 8.461260519345559228e-02 1.812364607635278957e-01 3.486480953039715058e-01 6.272190943052824430e-01 1.080995357809184210e+00 1.812017090504532524e+00 2.982385330056112505e+00 4.848617850552155772e+00 7.815617081162492319e+00 1.252173937533341608e+01 1.997291441400592049e+01 3.175396034809023149e+01 5.036137091882780936e+01 7.972730105487148933e+01 1.260445592386874836e+02 1.990655088619926687e+02
7.583180619217651397e-08 5.975329445084149729e-07 4.012262909976808268e-06 2.309922061808676063e-05 1.145414178247187661e-04 4.910124628401590832e-04 1.825645959718206470e-03 5.906349270844401568e-03 1.668201877120753865e-02 4.128778106259668734e-02 8.993634483491645681e-02 1.733396097856848284e-01 2.975635872957713146e-01 4.558714893043130378e-01 6.054794033910427808e-01 7.408448042713855486e-01 8.471645973658471496e-01 9.196534738173509638e-01 9.625552626684522606e-01 9.845957293626563800e-01 9.944245342815282163e-01 9.982291173341059087e-01 9.995074105692203226e-01 9.998801973200233117e-01 9.999745567759132925e-01 9.999952864667437380e-01 9.999992389428149497e-01 9.999998929771181100e-01 9.999999869000897323e-01 9.999999986049910028e-01 9.999999998708125615e-01 9.999999999895997638e-01 9.999999999992723598e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.907622181921293444e-02 1.720490884967619538e-01 3.191667681322005734e-01 4.813058901408657775e-01 6.649486488560011344e-01 8.775829940230299719e-01 1.128101889853481588e+00 1.426710048699144640e+00 1.785183059175862175e+00 2.217397870792014114e+00 2.739984681906648678e+00 3.373051252778910047e+00 4.141004134231756950e+00 5.073514952979997439e+00 6.206682055398537123e+00 7.584438892070956229e+00 9.260266355352644752e+00
3.350662849517588985e-07 2.060117120543017399e-06 1.103368095393358676e-05 5.178918976964534600e-05 2.139793523855073492e-04 7.810088372905937652e-04 2.525961233561455077e-03 7.260074766501649519e-03 1.859829373332408040e-02 4.259888119558591368e-02 8.755452638398306120e-02 1.621646121211882952e-01 2.720542974611805942e-01 4.133892301059639007e-01 5.512137606546855251e-01 6.830668776138397735e-01 7.949892594848679828e-01 8.792848991444188744e-01 9.356166315730725103e-01 9.690175495734814071e-01 9.865894098901285547e-01 9.947915497321391243e-01 9.981884442027667559e-01 9.994366239313686728e-01 9.998435415503316159e-01 9.999612380929163713e-01 9.999914405144203489e-01 9.999983164719483675e-01 9.999997052410098952e-01 9.999999540831713274e-01 9.999999936386166910e-01 9.999999992164810836e-01 9.999999999142309415e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.257928327541346933e-05 8.854263915745567287e-03 3.411535046031059781e-02 8.436077966232066738e-02 1.714511187758827604e-01 3.121802743044150286e-01 5.317211817150874209e-01 8.686609655024226662e-01 1.381990220771546429e+00 2.161071852802151749e+00 3.340394927194936692e+00 5.121785754580684191e+00 7.807898604057118774e+00 1.185257166007519736e+01 1.793638323072019602e+01 2.707993249534896307e+01 4.081365962834941996e+01 6.143243419202057254e+01 9.237723855100612980e+01
5.757557550742691307e-06 2.237131723149663907e-05 7.873067482488190112e-05 2.524280077415730242e-04 7.404450410201577053e-04 1.993489476409361378e-03 4.939272908491443292e-03 1.128937459074012307e-02 2.385657557085230779e-02 4.671470242749271862e-02 8.496395170464043911e-02 1.439061147047653033e-01 2.276465333449877726e-01 3.353580172471340992e-01 4.440759978342054826e-01 5.572022057184663479e-01 6.658207894150225403e-01 7.620537878492151806e-01 8.407262322074933181e-01 9.000733495692740949e-01 9.413832773748858074e-01 9.679162786198036716e-01 9.836414221305014305e-01 9.922410206289850043e-01 9.965804829933404552e-01 9.986010190595709934e-01 9.994691171852126965e-01 9.998132618413910766e-01 9.999391490444560215e-01 9.999816392372257168e-01 9.999948723033728060e-01 9.999986750283835768e-01 9.999996833286883824e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.704427333263483849e-02 4.255021712852011251e-01 7.461396945143889958e-01 1.083395067692187963e+00 1.452289584668925215e+00 1.864506236357742042e+00 2.332943250522178769e+00 2.872421793141783919e+00 3.499863728544733821e+00 4.234588646732855288e+00 5.098838053010269711e+00 6.118489488751930772e+00 7.323912242748346735e+00 8.750947720302898247e+00 1.044202980817061999e+01
1.404102747031731487e-06 6.635025833531080348e-06 2.798090993775306903e-05 1.059307792204640972e-04 3.615549777781401804e-04 1.116249452290618083e-03 3.126045721646283568e-03 7.961081710871575207e-03 1.848210974953123226e-02 3.921245185269633254e-02 7.623769588925694007e-02 1.362444329992713588e-01 2.246017424922132633e-01 3.408277280296699852e-01 4.600217252108015908e-01 5.829504187727096998e-01 6.982149342981062157e-01 7.964759542217576538e-01 8.726329269889877560e-01 9.262965553947454245e-01 9.606753973306018102e-01 9.806989853233007981e-01 9.913020233336425902e-01 9.964065388589243843e-01 9.986406886842728037e-01 9.995296873573830121e-01 9.998512889804339610e-01 9.999570585306772896e-01 9.999886831398477893e-01 9.999972793756556344e-01 9.999994036297996658e-01 9.999998808466772360e-01 9.999999783079934756e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.200970205572110816e-02 1.914395330100631953e-01 3.482894723869374154e-01 5.388691906341507298e-01 7.693321513830807534e-01 1.048781988908643603e+00 1.390011954619854606e+00 1.809791262784233856e+00 2.329248486938455098e+00 2.974612313746633596e+00 3.778391906037115167e+00 4.781000688274981592e+00 6.032833587382309126e+00 7.596855773934869660e+00 9.551815622523541549e+00 1.199624311716434200e+01
5.020810146914472464e-06 2.049630659820100872e-05 7.536644280354895119e-05 2.510984159475113521e-04 7.612374038866287886e-04 2.106896607799462265e-03 5.338467422669591553e-03 1.241430184099711134e-02 2.655831321264669545e-02 5.239770030136576412e-02 9.558615406296429307e-02 1.617022753123953938e-01 2.545229925271710880e-01 3.718601168280555314e-01 4.870623953124423866e-01 6.033623630188251763e-01 7.110843220722812275e-01 8.026293654279844647e-01 8.740084520730009299e-01 9.250721326446985637e-01 9.585885381996367416e-01 9.787724794911396575e-01 9.899245769445764731e-01 9.955779523059764546e-01 9.982073618104108093e-01 9.993293959039789565e-01 9.997686839663543212e-01 9.999264764133355410e-01 9.999784777204883124e-01 9.999942005670373613e-01 9.999985620525823071e-01 9.999996720485182511e-01 9.999999312212125568e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.109085208562642305e-03 8.996492514064828930e-03 3.020736966721786904e-02 7.524017577204844542e-02 1.600014205106278509e-01 3.084693447726096216e-01 5.573892386172307756e-01 9.641393885376958739e-01 1.619371477142396598e+00 2.666859157378222989e+00 4.334465927582776601e+00 6.982576830225269759e+00 1.118015559947754944e+01 1.782449933982881163e+01 2.832996753613069529e+01 4.492541300955944195e+01 7.112281827789462341e+01 1.124555578226648720e+02 1.776413162044962917e+02
