3.039610156187556893e-06 1.446243368663674963e-05 6.092586286040854103e-05 2.286261536840944789e-04 7.676119720996743773e-04 2.314137423998766183e-03 6.283531966251483525e-03 1.541128446774675531e-02 3.424178518477463684e-02 6.913645430314623030e-02 1.272935137735694278e-01 2.145917133400527532e-01 3.328225538410694018e-01 4.746377344625470895e-01 6.025109007100228897e-01 7.201610428685977228e-01 8.177406206734538774e-01 8.906994878896836720e-01 9.398749788098086366e-01 9.697541941361194073e-01 9.861200044415252552e-01 9.942007467842992607e-01 9.977974749917263297e-01 9.992405982251760799e-01 9.997625556938836144e-01 9.999327318999448044e-01 9.999827457608929659e-01 9.999959954366255399e-01 9.999991594525033944e-01 9.999998405127779044e-01 9.999999726547080803e-01 9.999999957646279469e-01 9.999999994075781107e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.381154108546309323e-02 3.675237218101887193e-01 6.228833159017734822e-01 8.963810521970755341e-01 1.200336736924691339e+00 1.546190552406908614e+00 1.946483901603474065e+00 2.415257236575072852e+00 2.968455897012903133e+00 3.624522218920312344e+00 4.405121498528170143e+00 5.335960538622837923e+00 6.447705181253910567e+00 7.777032880663531600e+00 9.367867109859931318e+00 1.127284366539564253e+01
1.211616295695903698e-05 4.931960247270217258e-05 1.794529529317518747e-04 5.872088410594065609e-04 1.735725780067743284e-03 4.651194659528439662e-03 1.133409290312137156e-02 2.518883834436124944e-02 5.120298218789751110e-02 9.549865266289353505e-02 1.639898839062646219e-01 2.603049412105557514e-01 3.837217836148041350e-01 5.248857428933632052e-01 6.446871069771471507e-01 7.516248275379128208e-01 8.384745251670947530e-01 9.026506191253792499e-01 9.457970518267316828e-01 9.721896368708148328e-01 9.868783206502034222e-01 9.943161459023063253e-01 9.977427911949099393e-01 9.991791075876752526e-01 9.997268625416736443e-01 9.999169156371336964e-01 9.999769103521254365e-01 9.999941408257582154e-01 9.999986430193579245e-01 9.999997132816156320e-01 9.999999447499215988e-01 9.999999902931857587e-01 9.999999984455568702e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.270076325009462659e-01 2.828308939579232129e-01 4.586982789984494491e-01 6.609868510296433852e-01 8.956102256040693321e-01 1.170688725174749090e+00 1.496866531062597261e+00 1.887294937671007755e+00 2.357780309265684604e+00 2.927228184006440248e+00 3.618363962386206278e+00 4.458679737947623067e+00 5.481585978577044216e+00 6.727788008893215377e+00 8.246938426231453789e+00 1.009963623554907386e+01 1.235985808181913370e+01
1.394435631054394136e-25 1.759933351438013369e-21 9.116941653675836058e-18 1.952939860813927201e-14 1.741045746202339196e-11 6.501818631658947620e-09 1.024849072634160059e-06 6.887526941422090663e-05 2.003199102233020439e-03 2.583259758786359342e-02 1.541354179106925459e-01 4.604297647039604646e-01 7.938961305734154594e-01 9.715643208112030305e-01 9.977532247745297678e-01 9.999210246153996673e-01 9.999987925552259460e-01 9.999999920773310347e-01 9.999999999778768078e-01 9.999999999999739098e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.530702493559549904e-02 2.177141178080816697e-01 3.775723741700055536e-01 5.762549487947362659e-01 8.261144853360947726e-01 1.142310367004678362e+00 1.543973249129157344e+00 2.055459995871224077e+00 2.707885997679651435e+00 3.541057880822181758e+00 4.605935316836959892e+00 5.967777477440350253e+00 7.710169815476672461e+00 9.940180298218919575e+00 1.279496350316697750e+01 1.645022010708684590e+01 2.113103364455735544e+01 2.712575298879903585e+01
6.751828586462161357e-11 2.190896760353028272e-09 5.225891839832556022e-08 9.225450992507684138e-07 1.211917044238125808e-05 1.190610794587220091e-04 8.791885390117113895e-04 4.908098485771754046e-03 2.086222099736233931e-02 6.815655048760800583e-02 1.733728166177888053e-01 3.497153199563242110e-01 5.739437123825233966e-01 7.885294994768738963e-01 9.103629202611743798e-01 9.702619291579002159e-01 9.923736145885885263e-01 9.985012048952530694e-01 9.997756505671361316e-01 9.999745344592735341e-01 9.999978151598488685e-01 9.999998586580887139e-01 9.999999931182120827e-01 9.999999997481834324e-01 9.999999999930828665e-01 9.999999999998574474e-01 9.999999999999977796e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.665746304847648102e-02 9.745242289135852554e-02 1.816739356827517526e-01 2.950064673797131998e-01 4.475167112986337958e-01 6.531403345864700283e-01 9.303658733453469276e-01 1.303867923126308614e+00 1.806759152982887029e+00 2.483539232083279646e+00 3.394020311010768953e+00 4.618594192228018258e+00 6.265310511972831620e+00 8.479390023506420349e+00 1.145601065154416354e+01 1.545749205997819153e+01 2.083639174551625572e+01 2.806654615674050035e+01 3.778478986318074817e+01
8.224678140749913245e-12 3.994000087383651865e-10 1.367052630680992321e-08 3.320913248963079140e-07 5.758050574057060842e-06 7.163283010098920234e-05 6.429125670817085634e-04 4.189670874066805419e-03 1.998675367732175370e-02 7.057591347426245276e-02 1.873971326620579581e-01 3.828136879202246323e-01 6.217479615448160413e-01 8.344504051295590363e-01 9.395982304444202571e-01 9.834520142518875518e-01 9.966401432570450858e-01 9.994989419963175026e-01 9.999454570615359250e-01 9.999956853821511116e-01 9.999997527753526905e-01 9.999999897638371937e-01 9.999999996943110814e-01 9.999999999934249262e-01 9.999999999998983036e-01 9.999999999999988898e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.681309768039597641e-02 2.210543753134224798e-01 3.738801675101013910e-01 5.656576519520231106e-01 8.089004402642239189e-01 1.119066386647405542e+00 1.515755740569418419e+00 2.024078203178366397e+00 2.676299254544956430e+00 3.513922300285568401e+00 4.590357531573173944e+00 5.974352945505036594e+00 7.754408975766929224e+00 1.004446063790062560e+01 1.299119221841247018e+01 1.678345422910251727e+01 2.166438725190928594e+01 2.794703104650530534e+01
2.989684973708557954e-09 4.673361233154170101e-08 5.791301596347055236e-07 5.726560712756033805e-06 4.541295999441028489e-05 2.900957532991830482e-04 1.499070672428719827e-03 6.294877024011198349e-03 2.159291058164636290e-02 6.089742691715337164e-02 1.423867608624191927e-01 2.790754350456198241e-01 4.653402986836476796e-01 6.688594453893569325e-01 8.166052152889109461e-01 9.143816222172440611e-01 9.666713728314185738e-01 9.892678256493706579e-01 9.971578082505094809e-01 9.993836204876548335e-01 9.998908876902226073e-01 9.999842722575021936e-01 9.999981575113772170e-01 9.999998248357354624e-01 9.999999865017571432e-01 9.999999991576578040e-01 9.999999999574652465e-01 9.999999999982631671e-01 9.999999999999427125e-01 9.999999999999984457e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.312698038757333430e-01 3.904080111092790295e-01 5.431780650280730871e-01 7.026039175856726438e-01 8.764989630984384439e-01 1.070928841648605356e+00 1.291434587117300303e+00 1.543730983814938673e+00 1.834106772645869743e+00 2.169686264351055272e+00 2.558649201441786314e+00 3.010452352897106554e+00 3.536071883449696696e+00 4.148277542277896579e+00 4.861947666969483883e+00 5.694433887700408370e+00 6.665985100335521274e+00
1.745321428822436794e-13 1.485110243551531522e-11 8.518371969641248986e-10 3.316359754223087977e-08 8.812651889110207450e-07 1.606733718807392745e-05 2.020858209829958202e-04 1.764610976438701819e-03 1.078522293940100026e-02 4.666040140467380554e-02 1.452265462121499207e-01 3.331121311834539522e-01 5.836404103583369141e-01 8.166863539026896213e-01 9.356780094235763734e-01 9.836657144673489617e-01 9.970455565602015513e-01 9.996234179594708502e-01 9.999664186045638115e-01 9.999979155693640154e-01 9.999999102690987351e-01 9.999999973282430732e-01 9.999999999450870369e-01 9.999999999992221777e-01 9.999999999999924505e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.302900680406137046e-02 2.210660003005984753e-01 3.555731048206525746e-01 5.082595890558453400e-01 6.872307841250429039e-01 9.004063781823250512e-01 1.156697193569795168e+00 1.466663130290857930e+00 1.843054925064486982e+00 2.301390120598655997e+00 2.860623994459545294e+00 3.543955318636181850e+00 4.379805524380331327e+00 5.403014615844504931e+00 6.656305185439665095e+00 8.192076619408950933e+00 1.007460518078634770e+01 1.238274255708906324e+01
1.558268606561316044e-06 8.536707081185412654e-06 4.081442377785183927e-05 1.713496461385693548e-04 6.345757139375402325e-04 2.080790497585944566e-03 6.061094577178412213e-03 1.573381079255426265e-02 3.651842296345980676e-02 7.606205009394771677e-02 1.427674841698336472e-01 2.427015614601474025e-01 3.759550298398440793e-01 5.312389080265760288e-01 6.642408594374831221e-01 7.792746606149723032e-01 8.676661467792534665e-01 9.280069787840082851e-01 9.646023132361813968e-01 9.843197608440342750e-01 9.937578162725417830e-01 9.977712570440276929e-01 9.992874299428414764e-01 9.997962597858914835e-01 9.999479586308575030e-01 9.999881350462030971e-01 9.999975872305624236e-01 9.999995626426332329e-01 9.999999293670078782e-01 9.999999898412004207e-01 9.999999986992879064e-01 9.999999998517868915e-01 9.999999999849741306e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.498104588808987836e-01 4.844389512765470140e-01 6.980017022380697878e-01 9.142121420880540139e-01 1.143675204082819308e+00 1.394714564158363368e+00 1.674883605146825438e+00 1.991543846361556680e+00 2.352330868163281963e+00 2.765556345216293455e+00 3.240541295243589026e+00 3.787904208120746130e+00 4.419837039778342636e+00 5.150395434498216574e+00 5.995820820526222228e+00 6.974906732276441090e+00
2.409962098779696080e-08 2.938132565562827611e-07 2.882968055268519634e-06 2.291795448762235361e-05 1.483606019773100906e-04 7.856508972734588085e-04 3.418402645515054676e-03 1.227882801851660523e-02 3.661208424004331469e-02 9.123921074174100310e-02 1.917023186189761585e-01 3.435194449045509968e-01 5.329848474334333286e-01 7.254645468007087095e-01 8.528509571654228072e-01 9.329756908328309395e-01 9.742872691214548020e-01 9.917462804858082626e-01 9.977939220922061869e-01 9.995108108692042359e-01 9.999102540205031531e-01 9.999864071632700302e-01 9.999983031635185649e-01 9.999998256453683787e-01 9.999999852689762658e-01 9.999999989774909226e-01 9.999999999417317209e-01 9.999999999972756237e-01 9.999999999998955280e-01 9.999999999999966693e-01 9.999999999999998890e-01 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.589090293605923465e-01 4.488907638176080073e-01 6.235062960044771563e-01 8.019731037111039740e-01 9.936966358084952100e-01 1.205349353346013563e+00 1.442727930930472136e+00 1.711607580893158342e+00 2.018188948294455276e+00 2.369371921621003629e+00 2.772969705717779565e+00 3.237912153161769613e+00 3.774459685253427121e+00 4.394439348206533147e+00 5.111511399363210195e+00 5.941473977318534772e+00 6.902613515897862762e+00
1.520497955247982219e-06 8.571252919392019970e-06 4.199262377773482167e-05 1.799130255438370889e-04 6.772092822699427852e-04 2.248023993320172245e-03 6.603487285117180632e-03 1.722186414341967883e-02 4.001597801090876066e-02 8.316085839422963921e-02 1.552751680814185020e-01 2.619041379508895706e-01 4.017138616599749690e-01 5.613028940227760000e-01 6.936417497685827271e-01 8.045885413050205548e-01 8.868705793835466311e-01 9.408534802719868972e-01 9.721838436515234383e-01 9.882691388744779815e-01 9.955745156243962501e-01 9.985094677850365752e-01 9.995525016467775581e-01 9.998803917011142017e-01 9.999715683014660517e-01 9.999939945249683992e-01 9.999988736085008156e-01 9.999998125120792558e-01 9.999999723188651712e-01 9.999999963764147903e-01 9.999999995795822993e-01 9.999999999567807940e-01 9.999999999960643704e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.577324880852500111e-01 5.040629897370385581e-01 7.324291630996987434e-01 9.669917537945208474e-01 1.219245786801728570e+00 1.498394887948261589e+00 1.812974118328305240e+00 2.171548559816579349e+00 2.583254827386762376e+00 3.058251762432522725e+00 3.608101501710469172e+00 4.246119251865193789e+00 4.987729384559926871e+00 5.850855218785709688e+00 6.856361389327845224e+00 8.028563723223095749e+00
